mfcc_0_mean,mfcc_0_std,mfcc_1_mean,mfcc_1_std,mfcc_2_mean,mfcc_2_std,mfcc_3_mean,mfcc_3_std,mfcc_4_mean,mfcc_4_std,mfcc_5_mean,mfcc_5_std,mfcc_6_mean,mfcc_6_std,mfcc_7_mean,mfcc_7_std,mfcc_8_mean,mfcc_8_std,mfcc_9_mean,mfcc_9_std,mfcc_10_mean,mfcc_10_std,mfcc_11_mean,mfcc_11_std,mfcc_12_mean,mfcc_12_std,centroid_mean,centroid_std,bandwidth_mean,zcr_mean,zcr_std,chroma_mean,rms_mean,rms_std,label,filename
-525.5751876473952,24.893920711706155,198.293583697484,25.061843537053477,90.09863608609945,13.276201399401582,11.13200861341371,14.699341776160018,-5.524748972968699,11.26883571677007,6.78389209234121,6.12337532804974,7.5186075654568505,6.771211552447275,-5.430742345404569,6.2011322431351426,-11.95948215593687,6.018228970911583,-7.828616623052302,5.283566456623231,-6.534417768714213,5.0937401023090345,-13.175386765691028,4.99966047205788,-17.123856126781124,4.494231242641418,308.7299267916522,42.272292216549296,229.07679621462424,0.021252488537644786,0.0024201207104554423,0.38710991773314146,0.021456843242049217,0.012751883827149868,pneumonia,P40Pneumonia90Y.wav
-525.1541944372055,15.637825086502394,174.2267692114861,17.29636245027455,74.36572974798719,13.578202365817761,25.999176128394502,9.139412338766137,29.75673801565776,6.793727541736035,25.57907574373889,5.374743730964212,-1.3540192901119066,5.218083129696648,-18.35831738446554,5.845560389672869,-15.815792242959295,6.117084598070833,-14.440374229096571,5.929777219627994,-19.57366161749153,5.612930152440679,-18.320125904135324,5.424292801365163,-10.6399228928773,4.999022750220157,294.5569105468587,49.30506744712524,267.81547358540695,0.01945018400096525,0.002697365588778111,0.525907185947417,0.020979221910238266,0.013627956621348858,pneumonia,P18Pneumonia23E.wav
-478.5128858149376,24.9380428099733,149.35516462781763,18.830468732825253,80.21076562880285,13.400963245367617,36.722333204250496,9.844001076505148,27.535325040484807,7.783176447278215,21.644904003799418,7.498052869032199,2.930021147507238,7.025147717452216,-13.891908243436063,6.698477538691907,-16.81460710581775,6.096930859900027,-13.953530242375717,5.442959021193494,-14.50918192480873,5.228795977063075,-14.987917871823973,5.305918528139935,-11.049990456235035,5.1333016854564875,281.232998112633,79.36880478586626,253.46105289600504,0.01842837536196911,0.003940700535211833,0.5511568490686999,0.028850801289081573,0.0201345756649971,pneumonia,P21Pneumonia69Q.wav
-527.3089024367493,16.48591770291999,182.1140061052416,15.916404795073117,62.25134531672802,13.144993344900069,15.691598761179511,8.675339828922155,30.743290207985023,7.629704264418311,27.455681470137797,6.811664092906258,-2.7405514213966717,5.402172351769503,-16.139399442536472,5.11494209614521,-10.741907744123978,4.7329615604578565,-13.196371576858024,4.7197418165736975,-19.939391484603213,5.462130287535223,-14.879028547053982,5.066745857600699,-6.551124349272724,4.720561325609224,309.7626707383313,88.99210859729517,308.0057460560263,0.020155269666988416,0.004957276429324657,0.4468114342479936,0.019032221287488937,0.011491739191114902,pneumonia,P32Pneumonia66M.wav
-516.9019884479692,11.426348088364755,201.575783596078,13.4807927124194,29.74676965092218,10.44133173631917,-16.345617210593254,7.8633251869453815,25.632552135059036,5.239261484916623,27.599876134122113,3.8157498153111034,-4.570355061486643,3.333614657958654,-6.305529191744511,3.4388950667775506,6.841001588423047,3.567040132627192,-0.6460779474231674,3.7825807323620757,-10.432891013886222,3.9123618364978627,-5.947256178489567,3.9987362472319274,-4.447383062380192,3.9990695595157164,398.03146698675636,97.00086250439327,454.3637113728554,0.017953290902509654,0.0033561524600542107,0.5041690950851148,0.013116739690303802,0.009454119019210339,pneumonia,P7Pneumonia22X.wav
-512.0744248655294,23.03498969172588,203.0625915911639,18.610067732823126,50.35929631067278,13.997512360249994,-9.240005604820702,11.75515504881834,15.183986265963208,8.52415487965499,24.550163034392213,6.459981214705119,-0.6238313221410828,6.365631858632473,-11.144324512297432,5.916549889560019,-1.7843224033724818,5.3494629753256735,-3.1600417925474984,5.410741889539761,-13.926227666291693,5.847003066201277,-14.469523289148675,5.9238062607342705,-9.944703242675825,6.220060256316938,370.2146376377517,101.42758617976313,359.4802757624448,0.02282290661196911,0.005631025201965004,0.5280428976706082,0.016920166090130806,0.012214213609695435,pneumonia,P27Pneumonia77J.wav
-690.6957252489268,32.48478533404435,188.94172903641578,13.705175686399931,49.29358189677501,11.59923127127763,0.18934311919381608,5.090898143145158,25.852609454676955,5.081752746834615,31.807885822352898,6.286183875735741,6.6666371804227635,5.5743217692483755,-0.8215206008767437,4.728061414361699,9.497209813466867,3.9080511056404506,6.961794895134319,3.4481590193531826,-3.90668632538064,3.37409915143161,-4.272482429441602,3.211778940369475,-1.3669196568311905,2.789175163707694,258.66649015433563,94.590758077635,334.2111252778749,0.012467196549227798,0.0013406409054574177,0.43860293443446374,0.004183147102594376,0.001413017394952476,pneumonia,P22Pneumonia29M.wav
-480.6874585562928,18.482202040047017,119.85686387148111,19.92917862836147,69.39631951041794,15.128115823535152,34.17489295518226,10.991648903315586,24.401268670940084,8.195962162753853,21.102964459952272,6.822212113463912,10.102617128566386,6.317986951979667,-2.922318098862907,5.780165784039202,-8.691256681839175,5.3236328479267145,-9.394201581886769,4.920720973922243,-11.263001456266842,4.3954251186229225,-13.521136111006662,4.122019115281409,-12.317346610798785,3.995124807739115,291.36982766399495,83.16949998343189,304.25676168354283,0.017334927002895753,0.0039028018811630826,0.49187717065276904,0.026574790477752686,0.033778540790081024,pneumonia,P26Pneumonia72P.wav
-517.6827195591263,25.814643031525197,180.8107264056788,12.990708371308,65.27273059722663,12.412004238576824,16.062816286118284,9.351622099947395,26.74453204324324,7.816117316994676,24.056374169380714,6.688470327119562,-4.2908951129133355,5.955920321839378,-18.55800265886996,5.738122506212949,-12.95044699431978,4.823709081596437,-11.955856338490344,5.000546594057369,-16.64841777782124,5.589219198642634,-12.872977325889707,5.126600506461866,-5.6184502602247575,4.736332149550305,314.88081136164277,91.52565123282929,305.1808574917721,0.02103191361003861,0.00449790583486355,0.458001600695701,0.019718989729881287,0.01300673559308052,pneumonia,P34Pneumonia61E.wav
-540.1656819432304,60.22706309792464,129.40736561253763,62.72637841591633,55.41220449962054,28.00099834596635,18.887901522488097,13.937524829639049,22.727835666546103,11.648791051026974,22.831086477370015,11.165531993588317,5.373670443678567,5.603063972332404,-7.727539995550237,5.461764091890497,-7.534827912301618,5.803680684666755,-7.316667598025802,5.443537586690106,-12.624779716510437,7.119227167272521,-14.86317851319781,8.144574640311038,-11.151994611717308,6.629513166272966,254.9384860523484,87.73569758095452,250.83665604848215,0.014976472007722008,0.00707776045730716,0.5554260736479091,0.014932327903807163,0.01565517671406269,pneumonia,P9Pneumonia63O.wav
-516.6606641534294,38.63134152497008,193.238935143788,35.34516209703191,43.53198391728852,22.586970575382946,-13.752979305595169,18.25016488078827,21.353440392020982,9.102528287122775,42.76529071752754,8.815921209725712,13.736108402166114,10.243743500386675,-13.358526314824267,10.83929673194516,-10.700540759888069,10.057634800753828,-4.920103551204343,8.831036646228965,-10.761168832683444,6.806256761293651,-12.512577662818186,5.158936541186581,-6.040836930352371,4.767448610792501,388.8072806161648,121.90774562150578,402.6197603258421,0.02056625542953668,0.004037576233756149,0.5437133307085164,0.019944043830037117,0.016234494745731354,pneumonia,P25Pneumonia11Z.wav
-519.6201380366582,34.35021847243296,215.65515436843995,29.1165278374312,32.0693074214034,7.914262453070097,-36.31401547029888,12.44698696667587,1.1457907496068918,7.494978264210604,23.10513885021929,6.103127873175644,4.046019083052454,6.9578922786567965,-3.9610011285447446,5.609573765299483,4.449360372853596,5.667077848476181,0.6482027464573953,5.753425332018659,-9.628348742764617,4.582499811206535,-8.169171116400907,3.92927883250101,-2.8315099029838096,3.486854491964531,474.11688552993576,87.45576307778164,450.1497385819049,0.023228236607142856,0.006553609581773932,0.5302298515071392,0.009831888601183891,0.0055616311728954315,pneumonia,P17Pneumonia91K.wav
-495.5009792551083,31.092431320591963,198.86185605548232,29.29432067537627,33.28410841835247,16.238328348414463,-19.284044281202508,13.203227062447748,24.054017116536134,7.847740462445868,35.61122361953743,7.777829956238764,-4.595263605969171,7.541361852333878,-21.840443735775292,6.756990172620899,-1.7723118310575243,6.2106843097218585,5.5590103912718,6.769424888346494,-9.860187341505956,6.451617856142,-15.186450804617282,4.952945595842361,-5.94962398026568,4.5514749627709845,464.91640738531737,128.4826767830738,467.79087576090683,0.028169492036679535,0.009929367175231005,0.5349367849120606,0.015239209868013859,0.014064096845686436,pneumonia,P46Pneumonia99Y.wav
-537.0534585804323,32.80928507384444,167.8741274127792,33.73125520032739,61.19735895417229,14.865082718905406,3.7746100010725123,7.339846388437301,6.727917124331283,9.084702589443243,15.368147053167945,7.8630294257393185,5.115814776588315,6.603206704172115,-2.927799501620471,5.361243310438233,1.5754634074061966,4.226969251838305,2.940653701885152,3.967008207738511,-4.634279081437683,4.216786323941851,-8.624854643473208,4.0574459907837666,-4.580844323662608,3.2949603212722387,320.8730600188659,63.44092693846254,354.62366186484485,0.015547704512548263,0.0031016222323105983,0.5035894585416862,0.01213137898594141,0.010212339460849762,pneumonia,P12Pneumonia46L.wav
-496.4907594127991,16.444022758956564,162.53547291960675,18.352020667234367,70.13445476655134,12.551251924209975,19.28944865614965,10.244356619589762,20.606870490508694,7.87078519164215,23.980401289043055,6.893154706814152,5.354315440187189,6.837978350360023,-13.841833417358844,6.251576562589471,-17.355587178644456,5.5648196104354675,-15.376540805067558,4.5667687119327995,-16.650206113775575,4.283676014480763,-15.61297154652613,4.378640365252166,-10.35310316655917,4.216573478721682,312.3427867942343,59.103245747561814,286.90396526974183,0.021812409507722008,0.0049849713898766366,0.5030054190478374,0.022351551800966263,0.022438956424593925,pneumonia,P29Pneumonia51O.wav
-517.9704134055542,35.9036893130756,175.46962997079922,37.46593761264057,96.36888653787409,17.473658097418465,22.51092162867744,14.053839483004468,-14.533072404849596,15.534514636136713,-17.15591473437101,11.543250751140386,-7.286273291892305,8.254914282848992,-1.1386933584952432,5.9046492553617105,-0.3272709246605749,5.605352111365263,-0.4732038116332445,5.32880760520794,-0.5368505994324901,5.034065627304151,-1.9916386980201997,4.688837508886648,-4.272273118172059,4.344862363662964,339.90583407099336,82.932106352998,255.57023114402304,0.019708464044401543,0.003805247663524221,0.585932071418449,0.015997113659977913,0.01346060261130333,pneumonia,P42Pneumonia27A.wav
-510.9684218482462,12.848043428243445,164.87502182457445,11.507024530824234,67.73928582903127,11.418685527291146,22.970889830643618,7.634305033585211,29.528127839232177,6.249867018580874,27.00140704567182,5.926499307006164,0.5228466732830112,6.06161431163586,-17.23685464740879,6.440631273151012,-15.6303828832559,5.93307025366018,-15.147253629009152,5.060301187055017,-21.757764020896445,4.472492795713205,-22.277168032297723,4.287294472923384,-15.523826358422697,4.079891450843774,305.13482382587154,52.77489724963182,273.52234383588114,0.021908557553088803,0.003940685202573183,0.4798463318123807,0.020948294550180435,0.014770238660275936,pneumonia,P35Pneumonia16F.wav
-593.7893542475099,19.43007312165685,124.59717733048709,16.02619468476923,66.61231055882344,11.670317205133012,32.04561402515619,7.484960005128992,28.731587670845574,6.333736708605271,29.055647661078005,5.396252858639857,16.67341914670201,4.563123292572271,2.8187861100332956,5.409697032266668,-0.867630359910803,5.188304813923915,-0.34530774270792136,4.883510903933813,-4.162417159746073,4.736628348865354,-9.066369687754948,4.369164076606724,-9.227018639032467,3.6118106180148684,232.76846874828627,75.28097795749895,283.2470649518667,0.012927198962355212,0.0017536040940414614,0.46353853062659367,0.009109051898121834,0.006151065230369568,pneumonia,P16Pneumonia42Q.wav
-587.8449794117796,17.18876733028287,162.77000423135777,13.225092908223905,54.37067693761439,12.357502517907326,10.128141130209658,8.0033013022424,26.461706972895083,5.127160267456572,32.09797010546754,4.067031916491631,10.20217686754878,4.140436633186075,-2.2364498940261313,4.898382429103459,3.585172023618673,5.375100390442121,3.8807813675870824,5.779904102444425,-5.305676017112063,5.5788677630753085,-8.148137172471976,4.936928417638702,-4.609290547880409,4.405015259878005,262.50241034226025,71.41894687591841,328.1926349018203,0.013500316722972973,0.0015797453630029777,0.4827348986595773,0.010104610584676266,0.0064280712977051735,pneumonia,P20Pneumonia58T.wav
-547.6010506233986,18.376804239653868,193.6174786422392,11.567850762596894,65.26064008952915,11.937053386770007,14.302195812402761,9.228062489844987,28.63874970608291,7.813224655000996,24.4954613667051,6.187973770444533,-7.603298751956409,5.712770631229303,-21.411567853588434,6.007020310070965,-14.467374715221757,5.098714221328586,-15.620088526803514,4.462387936592013,-22.751239331278274,4.606707095724928,-18.333360776086828,4.887557585803093,-9.226973184102096,5.024707600703988,328.48292205227614,60.133243195760805,281.99812256659874,0.024598817567567568,0.005843873317152051,0.46481896955339524,0.014942355453968048,0.008123263716697693,pneumonia,P34Pneumonia77O.wav
-615.1625921480696,28.639126385691586,160.89463191411608,18.36478293701381,60.078932122013455,15.137597117944575,14.251874818368705,7.252966507342794,23.93220545027468,4.650389323913176,28.28533816310287,6.2013166882109205,9.257925247812127,6.952196552030825,-2.3727123476716656,6.976298505340308,3.0591110287233607,6.234352925234293,4.625186311359735,5.1277422530776064,-3.577680569654277,4.451006219556792,-7.232299095118838,4.375133074116981,-3.9043393706210043,3.8927223608429973,258.43178097843895,79.19083956778397,317.5888440501676,0.012955477799227798,0.0016817601786121036,0.4872425750641544,0.007472064811736345,0.004240119829773903,pneumonia,P20Pneumonia84L.wav
-500.12507603181393,38.60453364094789,213.1380497642165,31.014506552426628,31.093278038127046,6.991903092621126,-35.11975558332228,12.816691025333302,2.1009864278015717,7.670455438156204,21.956061638230764,6.427702543508498,2.085591426964948,6.125443699780324,-4.237925452072817,4.885885394016698,5.651004744090791,5.628467108763107,1.7911723486169546,6.5537227456248,-8.834919899937965,5.4745343369049895,-7.275793841320271,3.9956187492959696,-2.0144811832172285,3.785742893323267,471.37945273211244,82.73174640021301,454.77661938995584,0.023969142133204634,0.006813476662812626,0.5208371189198779,0.012747373431921005,0.009063171222805977,pneumonia,P17Pneumonia51I.wav
-508.3173786842345,13.180446472967738,178.92805319412125,14.397742786929063,37.98765808267189,9.631840127987752,-9.321598475655948,6.224080767120215,20.131004789463777,4.862990095247261,26.26993334784893,4.867877180764266,0.6381227540096666,3.9946652702880834,-4.749242466648233,4.28478623854404,7.968575692631035,4.6324849129080325,5.700046996357931,4.583324411879043,-5.265541373021322,3.928144760617905,-4.923655777916147,3.5776762153890056,-1.7717824657973347,3.6355124813042465,369.87928644337984,76.67965449212235,446.9602873999514,0.015468523769305019,0.003324225087034506,0.4809159268764977,0.012692414224147797,0.00893073994666338,pneumonia,P7Pneumonia62G.wav
-706.5919765842503,38.39569709297884,57.97588705072272,27.1557135845622,51.740920009212516,20.649522235625064,44.766955723967435,13.905211188209154,36.58385187679797,7.76200456396424,28.01342534384301,5.14152958267317,20.032730123850243,6.493595752190129,13.500499171879412,7.254087420422931,8.43359110413215,6.864639459376017,4.439747721838984,5.924641996550904,1.2443275407077607,5.022582878519845,-1.3328272081802273,4.333977946511394,-3.6225663771280323,3.9489480967452826,201.16423006642103,81.8254272986878,212.87501855492835,0.012727361848455599,0.0019788505491653728,0.5062119698877852,0.0021865200251340866,0.004625273868441582,pneumonia,P39Pneumonia16K.wav
-631.2382300765807,30.485332142057814,156.41567694044625,14.916845553182412,61.72663282895414,12.539836775814162,20.267543331682646,7.582791648579616,31.614869110353425,7.253949150190029,36.040202448027664,6.48892255344845,14.787278961402311,5.829057451859098,-0.9760424044008255,6.610713359556739,1.5242590234490763,5.868590471123365,2.7168871601934423,5.311897692095034,-5.624991401035834,5.0958433506472725,-10.425269136455487,4.65362914409124,-7.324796773920322,4.145379492937146,235.8044289118906,94.03173271383501,288.9075435453383,0.012795231056949807,0.0020230771165834793,0.4751505630328186,0.008263028226792812,0.004422066733241081,pneumonia,P16Pneumonia80G.wav
-522.7399393746523,53.410905000631026,169.97302620464095,50.20866335378833,55.78755979047349,18.797354640009612,5.881208676157426,13.665209233545836,20.184986933046403,8.148881990345865,25.215892287867085,8.136021850297277,2.1004328048139187,6.934151205257141,-10.986201609075419,6.234659022765759,-2.167744780130305,5.480046764264315,3.0779616173770883,4.796125288902786,-4.631481597004145,4.561605451334637,-9.36159764307905,4.30586605212896,-5.420138096209957,3.7488846203344517,302.2917600960921,83.94360670029943,327.86969381410006,0.01459942084942085,0.004502792860803905,0.560334886284359,0.017357314005494118,0.014465014450252056,pneumonia,P45Pneumonia72P.wav
-493.4618587767913,51.45314344828793,151.33257530803124,44.815093375075406,64.08846704438702,21.09746914240991,16.205085649952043,16.22320713350362,16.263352926246274,8.001710375499833,21.06649538457825,6.793997293187328,9.868016454605472,7.483722189174318,-0.8966464838186717,5.687008321643848,-0.0032421036792371293,5.05963077676317,3.0164366772238513,5.793860858980133,-0.08234430527210673,6.351499569942673,-4.816442626880794,4.903391562090848,-6.209462364163714,4.216126045901038,278.27218440327215,111.22386200567816,305.08513527896275,0.01391884350868726,0.0032933913244328657,0.5613763392837927,0.02870437316596508,0.023157302290201187,pneumonia,P47Pneumonia69D.wav
-619.6698524667465,32.18474457788347,61.075359408025726,24.30367204192516,53.9693035699334,18.567813843245844,47.49895206931906,13.30117238474012,39.145405250738065,8.919597636684204,29.69192828134633,5.5723754396465734,20.385462765756184,4.811540710936404,12.105243775701192,5.281677918753892,5.1880426263905965,5.892771521604992,-0.3854950077045071,6.08838577062936,-4.626662282000587,5.968388671819649,-7.560651765581781,5.624011812330955,-9.55259051049681,5.086350620042835,204.8514255690168,95.19714491223296,170.6374283616937,0.015023603402509652,0.002618793341321243,0.45049907655116456,0.005505090579390526,0.012047771364450455,pneumonia,P37Pneumonia95J.wav
-513.9014788878786,30.27461215588019,181.06218003116948,30.73857039129241,44.08371992467234,21.236813930634682,-7.111368946528093,13.460230160772339,20.67456694139402,7.762507320856423,32.08703684480267,5.653377948080167,5.060857031430467,5.726932241800236,-11.527638128832836,6.442999121644059,-4.423347589467426,7.360494777415938,-1.9907875548573102,7.729233775864444,-9.793250878559704,7.008782089953961,-11.207821679573888,5.788965409089776,-7.279490864279078,4.224836070508709,400.65111668597035,127.49476116458644,414.68949191054924,0.022504298383204634,0.0071236435094950935,0.5893929304454648,0.01668686419725418,0.015579871833324432,pneumonia,P43Pneumonia53X.wav
-443.30264076850034,36.81609106759753,150.66923153796924,34.23059315437001,81.1100508857887,11.701936227143255,30.063940314729432,16.704054540446716,14.678397737840369,13.270274408544674,12.369659614225656,8.60601531602096,1.8738191224944611,7.778355603339089,-12.992006990411172,7.430180323150773,-20.086621551707285,8.038912228361083,-18.423405209807477,6.232432888021767,-14.552764366131992,5.265511912946066,-11.461286638626161,5.276174425737067,-8.611092233935938,4.989830114008138,304.02222814088225,61.66811277760565,253.50606228650585,0.020044039575289576,0.004955267088598106,0.515427258499487,0.03873352333903313,0.03138013556599617,pneumonia,P28Pneumonia65J.wav
-566.4595473715943,79.33025536660053,157.57600627666537,79.01256903127273,57.70680781196049,32.28511278223514,15.88878830579162,14.425959593519167,24.63929271300592,13.667097005491373,21.008129663664864,11.704373735400454,-3.9912262684611983,6.236682579200912,-16.368774930105133,9.943415543736442,-12.283676624957856,8.264799263723674,-12.382523290125262,7.987792184046651,-17.099269454480158,9.89259981287937,-14.093529023358434,8.678417947492907,-7.114818859531175,5.93568914309745,264.5761197512376,100.09674506165699,223.44473224672717,0.016635497104247103,0.008563646137029101,0.5563529198787399,0.018271423876285553,0.014438256621360779,pneumonia,P19Pneumonia33O.wav
-499.7873020909373,24.236045320502082,174.08501492100368,18.13146822711253,72.39248673529411,13.612435002639609,18.585631699275407,10.11586977086056,19.7831570111817,8.432504964779369,21.083457479856676,7.457998973204346,0.49631998106582925,6.752947272849568,-16.45142805017773,6.479822004834848,-15.876753739654859,6.118486250084062,-12.704423594277738,4.9575930469085865,-15.458224050473046,4.503091659476157,-15.701369648926102,4.4585078473810995,-11.123031341756985,4.763209820085793,316.22336704896617,71.54756665180676,281.298597117656,0.021931180622586872,0.005182614461936218,0.4853586717273496,0.02276824787259102,0.019162965938448906,pneumonia,P30Pneumonia52T.wav
-473.4920606045731,20.647338320342097,200.15602670788545,23.071475894312453,42.414534156662604,11.426225600848294,-19.410335504773222,6.269379397582518,2.5787059055320722,10.850617484951576,7.746963997747922,11.803891738042298,-13.001879245248354,9.187410678183124,-10.213699523928767,7.105157819827487,9.738008063844099,5.902480353627143,10.690914403389408,5.039889348671998,-1.319744320897376,5.232880400661906,-4.919906818534196,5.837024094849324,-6.026125318818156,6.4758060669396595,460.00164927945065,72.81584473582387,415.5615402187172,0.028288263151544403,0.010144828905975234,0.5058042816979851,0.015892747789621353,0.010791216976940632,pneumonia,P4Pneumonia67J.wav
